"met_id","pval","padj","log2fc"
"neg_01277_C00299|",0.000177100076351108,0.000678883626012581,-3.00848762683505
"neg_01306_C00051",0.000147369951626681,0.000584398084036839,-5.5106072386419
"neg_01362_C00847",2.62450725003741e-05,0.000184786734951614,0.82245455863395
"neg_01367_C16513",9.96946452943321e-05,0.000435375349703096,-1.0995872785076
"neg_01416_|C00803",0.551943332872779,0.602596360256673,0.0727098733501563
"neg_01420_C02710",0.153626069326921,0.201524691702615,-0.343721102133328
"neg_01439_C00212",0.00738128030688681,0.0143064140779548,0.629331416176049
"neg_01464_C00387",0.00688522966740122,0.0134966149730308,-1.84740517765255
"neg_01498_C00263",0.000111004673071824,0.000467192172943215,-0.61690210050585
"neg_01640_C03045|",0.001058067653336,0.00280794877231476,0.699093299439822
"neg_01650_C16527",3.39304076866998e-06,4.35721602695203e-05,-0.93470933558465
"neg_01696_C00022",0.000712870538703716,0.00202567032484938,-2.77087935301955
"neg_01726_C02305",0.720081864502975,0.755101043323789,-0.0873267363983299
"neg_01757_C00026",3.72263687909023e-05,0.00023082067561406,-1.22289844355986
"neg_01771_C01062",0.000251499157567979,0.000903825097509924,1.44049041985517
"neg_01794_C02656",0.0182936962747053,0.0315566260738666,0.563870587110221
"neg_01932_C07086",0.0139620540941849,0.0254862892195439,0.563343815606121
"neg_01940_C00418",0.00059565490931478,0.00175641832233846,-2.1031300760803
"neg_01974_C04067",0.505787988014515,0.559284794439127,0.26499783069497
"neg_02055_C07588",0.49378531582009,0.547768276392061,-0.0949478661406307
"neg_02088_C00149",0.0127515903462232,0.0236521433841236,0.241019902302476
"neg_02096_C05629",0.15347999951926,0.201524691702615,1.07111636532758
"neg_02097_C05629",0.207604312842624,0.263321646804064,1.04960847657232
"neg_02109_C00295",1.79110295980086e-05,0.000150714761251536,-3.5537362159272
"neg_02113_C01762",1.86314096257963e-06,2.79471144386944e-05,-2.12996921227978
"neg_02132_C00525",0.000164208364401725,0.0006437714286204,-4.78173958739808
"neg_02139_C04083",0.0141648834040497,0.0257204461810377,-0.534671450431453
"neg_02145_C00074",7.7832467399435e-09,4.21572191513102e-07,-3.53821910315783
"neg_02147_C00109",0.216971703055465,0.27319429764283,0.179753523343447
"neg_02170_C03406",0.0197610898668245,0.0335841182465736,-0.361081391000706
"neg_02176_C01005",0.0409274087471425,0.063318188420467,-0.389019514851334
"neg_02177_C00491",4.09821713221087e-05,0.000248049984318026,-3.13020782959838
"neg_02206_C02067",0.00345906447645942,0.00774920288557467,-1.64192577801841
"neg_02215_C00015",0.000442890803614894,0.00138906661133762,-1.46409995537688
"neg_02344_C00345",0.0323549862855258,0.052161076021058,0.596107282811897
"neg_02358_C05122",0.406490332199899,0.462567114763713,0.570004835791147
"neg_02373_C16526",0.453624241190787,0.506473667348937,-0.146200869405776
"neg_02520_C00581",0.00278293565283392,0.00640075200151801,-0.460138880834105
"neg_02587_C02353|C00575",0.14910220629459,0.197847158352437,-0.235686960440377
"neg_02587_C02353|C00575",0.14910220629459,0.197847158352437,-0.235686960440377
"neg_02620_|C00141",0.432551625978698,0.489279708074265,-0.195354375935654
"neg_02651_C01083|C00243|C00089|C00208|C06422|",4.35074761259943e-05,0.000254408123109627,0.523465281334323
"neg_02651_C01083|C00243|C00089|C00208|C06422|",4.35074761259943e-05,0.000254408123109627,0.523465281334323
"neg_02651_C01083|C00243|C00089|C00208|C06422|",4.35074761259943e-05,0.000254408123109627,0.523465281334323
"neg_02651_C01083|C00243|C00089|C00208|C06422|",4.35074761259943e-05,0.000254408123109627,0.523465281334323
"neg_02651_C01083|C00243|C00089|C00208|C06422|",4.35074761259943e-05,0.000254408123109627,0.523465281334323
"neg_02683_C14829",0.00233366638018207,0.00547697211675383,1.29635336358369
"neg_02693_C01234",0.0124618495937194,0.0233659679882238,0.372314518665172
"neg_02727_C01181",7.81853375415388e-07,1.69727435118647e-05,0.817932523965
"neg_02893_C00519",7.00438443964054e-06,7.55160197398745e-05,-3.26710540228613
"neg_02897_C06428",0.000117684125971807,0.000489168957352692,-1.43235845889791
"neg_02928_C05472",0.000482894358991566,0.00148748708796509,-2.43767757761603
"neg_02981_C00328",0.00227128391629876,0.00536707500769227,-2.14156633466193
"neg_02986_C01494",0.598979933042325,0.643763479438012,-0.0683981860327805
"neg_03192_C16358|C16357|C16353",4.53933091393448e-06,5.40023850105999e-05,2.65441080588555
"neg_03192_C16358|C16357|C16353",4.53933091393448e-06,5.40023850105999e-05,2.65441080588555
"neg_03192_C16358|C16357|C16353",4.53933091393448e-06,5.40023850105999e-05,2.65441080588555
